prcp(mm/day),tmax(C),tmin(C),tavg(C),srad_lw(w/m2),srad_sw(w/m2),wind_u(m/s),wind_v(m/s),wind(m/s),rel_hum(%),pet(mm/day),pet_gleam(mm/day),aet_gleam(mm/day),evap_canopy(kg/m2/s),evap_surface(kg/m2/s),sm_lvl1(kg/m2),sm_lvl2(kg/m2),sm_lvl3(kg/m2),sm_lvl4(kg/m2),Soil_Moisture_Sum,Soil_Saturation,soil_awsc_max,Actual_Soil_Saturation,date,3082
0,43.09,29.03,36.06,465.49,374.32,4.18,-1,4.3,19.47,9.05,4.37,1.14,0.01,0.2,2.96,57.9,160.41,480.68,701.95,700.81,125,5.60648,18-05-2002,0
0,43.72,30.47,37.1,419.2,388.36,4.07,-0.51,4.11,19.52,9.7,4.45,0.73,0,0.19,2.79,57.89,160.35,480.63,701.66,700.93,125,5.60744,19-05-2002,0
0,43,29.25,36.12,412.02,394.7,3.99,0.29,4.02,26.28,8.67,4.38,0.45,0,0.18,2.63,57.87,160.3,480.58,701.38,700.93,125,5.60744,20-05-2002,0
0,41.33,29.3,35.32,431.14,392.17,3.56,0.9,3.7,22.6,8.48,4.34,0.3,0,0.17,2.51,57.86,160.24,480.52,701.13,700.83,125,5.60664,21-05-2002,0
0,41.24,28.38,34.81,460.43,373.12,2.63,0.18,2.65,19.15,7.92,4.15,0.23,0.08,0.15,2.4,57.85,160.18,480.52,700.95,700.72,125,5.60576,22-05-2002,0
0,42.42,30.47,36.44,434.15,359.52,2.46,-0.56,2.55,21.32,7.02,3.32,1.4,0.06,0.15,2.36,57.84,160.13,480.5,700.83,699.43,125,5.59544,23-05-2002,0
0.05,44.06,30.08,37.07,439.15,374.76,1.46,-1.21,1.92,28.6,7.21,3.82,2.39,0.04,0.21,2.67,57.83,160.08,480.43,701.01,698.67,125,5.58936,24-05-2002,0
0.1,42.06,25.87,33.97,437.31,385.67,-0.18,1.16,1.21,48.09,7.11,4.37,2.24,1.88,0.21,3.45,57.82,160.03,480.41,701.71,699.57,125,5.59656,25-05-2002,0
0,42.14,27.84,34.99,425.76,387.22,2.1,-0.04,2.22,42.72,8.22,4.42,1.56,1.03,0.36,4.87,57.8,159.96,480.36,702.99,701.43,125,5.61144,26-05-2002,0
0,41.23,27.89,34.56,420.75,391.48,3.1,-0.6,3.17,22.66,7.78,4.2,0.95,0.03,0.38,4.76,57.79,159.92,480.36,702.83,701.88,125,5.61504,27-05-2002,0
0,41.65,27.87,34.76,424.06,390.02,2.84,-0.31,2.88,23.98,7.57,4.11,0.61,0.02,0.35,4.35,57.78,159.85,480.33,702.31,701.7,125,5.6136,28-05-2002,0
0,41.2,27.75,34.48,435.67,373.25,2.35,-1.19,2.66,25.88,7.69,4.15,2.4,1.08,0.3,4.01,57.77,159.79,480.27,701.84,699.44,125,5.59552,29-05-2002,0
0.35,41.92,25.18,33.55,436.55,382.59,0.58,-1.21,1.39,45.36,5.93,4.21,2.3,0.22,0.34,4.1,57.76,159.74,480.22,701.82,699.87,125,5.59896,30-05-2002,0
0.1,40.23,26.1,33.16,436.46,355.48,0.99,1.21,1.58,32.4,5.54,3.99,1.55,0.11,0.33,4.15,57.74,159.68,480.14,701.71,700.26,125,5.60208,31-05-2002,0
0.13,40.11,27.23,33.67,432.3,389.14,0.69,1.04,1.37,31.23,6.42,4.14,1.19,0.67,0.3,4.1,57.73,159.62,480.13,701.58,700.52,125,5.60416,01-06-2002,0
0.08,41.33,28.5,34.92,444.76,379.46,0.92,1.52,1.8,43.85,6.65,4.07,0.8,2.12,0.28,4.24,57.72,159.56,480.1,701.62,700.9,125,5.6072,02-06-2002,0
0.11,38.71,27.07,32.89,457.91,375.36,0.24,1.43,1.45,36.03,6.26,4.22,1.34,2.75,0.36,4.83,57.71,159.51,480.08,702.13,700.9,125,5.6072,03-06-2002,0
0.94,40.26,27.64,33.95,455.45,342.95,1.54,1.17,1.94,42.31,6.02,4.32,1.14,2.48,0.55,7.55,57.7,159.44,480.05,704.74,704.54,125,5.63632,04-06-2002,0
0.03,37.33,26.42,31.88,448.26,284.9,1.44,1.09,1.86,51.77,5.33,3.76,0.9,1.06,0.98,9.93,57.68,159.37,479.98,706.96,706.09,125,5.64872,05-06-2002,0
0.29,37.27,26.45,31.86,449.35,363.11,1.36,1.23,1.86,41.63,5.56,4.17,2.31,0.71,1.19,10.59,57.67,159.3,479.92,707.48,705.46,125,5.64368,06-06-2002,0
1.93,39.76,25.99,32.88,450.85,374.85,1.78,-0.29,1.9,47.78,5.61,4.12,2.46,1.83,0.94,10.43,57.65,159.23,479.88,707.19,706.66,125,5.65328,07-06-2002,0
0.42,38.25,27.58,32.92,450.55,382.98,1.54,-0.56,1.66,35.52,6.35,4.32,2.18,0.43,1.25,10.16,57.64,159.16,479.86,706.82,705.06,125,5.64048,08-06-2002,0
0.83,42,28.52,35.26,454.09,382.09,1.3,-1.72,2.17,44.25,6.45,4.15,1.82,0.63,0.88,9.26,57.62,159.11,479.81,705.8,704.81,125,5.63848,09-06-2002,0
0,40.45,29.1,34.78,458.65,349.22,-0.18,1.12,1.2,39.76,5.77,3.91,1.26,0.79,1.14,10.08,57.62,159.05,479.74,706.49,705.23,125,5.64184,10-06-2002,0
0.07,41.26,27.89,34.58,459.45,356.68,0.38,2.25,2.29,39.19,6.33,3.93,1.31,0.2,1.07,9.21,57.6,158.99,479.73,705.53,704.29,125,5.63432,11-06-2002,0
0,41.56,27.99,34.78,461.68,378.74,0.79,2.86,2.98,39.45,6.89,4.24,1.92,1.26,0.84,8.24,57.59,158.93,479.68,704.44,702.52,125,5.62016,12-06-2002,0
0.04,40.71,26.73,33.72,457.64,298.55,-0.47,3.04,3.08,44.28,5.65,3.96,2.45,0.44,0.88,8.24,57.57,158.86,479.63,704.3,701.89,125,5.61512,13-06-2002,0
6.26,41.83,26.08,33.96,454.71,361.95,1.99,0.79,2.15,47.23,4.74,3.31,1.77,0.06,0.83,8.13,57.56,158.79,479.59,704.07,708.56,125,5.66848,14-06-2002,0
0.31,36.49,25.79,31.14,446.76,355.63,1.28,1.33,1.85,53.31,5.95,4.09,1.67,0.06,0.88,8.3,57.54,158.72,479.54,704.1,702.74,125,5.62192,15-06-2002,0
0.02,40.52,27.83,34.17,451.48,359.72,3.04,2.37,3.86,35.45,6.79,4.4,1.26,1.74,0.86,8.28,57.53,158.64,479.49,703.94,702.7,125,5.6216,16-06-2002,0
0,40.56,27.32,33.94,444.75,344.5,2.68,0.82,2.81,53.62,5.96,3.67,1.22,1.24,0.7,7.86,57.51,158.55,479.44,703.36,702.14,125,5.61712,17-06-2002,0
0.3,39.48,25.38,32.43,447.72,284.92,2.81,-0.59,2.88,48.25,4.67,3.38,1.68,0.56,0.84,8.89,57.5,158.48,479.41,704.28,702.9,125,5.6232,18-06-2002,0
0.23,37.21,25.35,31.28,448.26,244.46,3.16,0.7,3.24,62.03,4.32,3.05,2.14,2.51,0.57,9.36,57.48,158.38,479.29,704.51,702.6,125,5.6208,19-06-2002,0
7.11,35.99,25.09,30.54,449.13,188.46,2.86,0.11,2.88,69.3,3.45,2.4,2.1,1.04,0.56,10.26,57.45,158.28,479.2,705.19,710.2,125,5.6816,20-06-2002,0
18.03,33.58,22.96,28.27,444.77,134.56,2.98,0.55,3.03,73.35,3.09,2.37,2.05,1.39,0.38,12.08,57.44,158.18,479.16,706.86,722.84,125,5.78272,21-06-2002,0
10.35,31.82,23.94,27.88,453.15,186.57,3,0.3,3.01,66.5,4.46,3.26,2.83,1.53,0.82,11.28,57.42,158.09,479.13,705.92,713.44,125,5.70752,22-06-2002,0
23.71,34.3,23.85,29.08,451.24,231.75,3.26,0.76,3.39,62.54,3.07,2.49,2.15,0.51,0.73,11.62,57.39,157.97,479.03,706.01,727.57,125,5.82056,23-06-2002,0
24.88,34.49,23.85,29.17,434.37,32.77,5.64,2.15,6.04,95.78,0.62,0.65,0.65,4.82,0.15,24.75,59.96,157.93,479.01,721.65,745.88,125,5.96704,24-06-2002,0
110.02,27.69,22.74,25.22,431.78,44.68,4.5,4.35,6.27,95.27,1.48,1.04,0.93,3.04,0.13,43.91,90.95,158.13,479.01,772,881.09,125,7.04872,25-06-2002,104.7
12.47,26.09,21.11,23.6,433.67,68.05,1.53,4.13,4.43,91.89,1.5,1.1,0.96,1.62,0.36,42.21,106.08,162.76,479.01,790.06,801.57,125,6.41256,26-06-2002,175.61
4.24,26.01,22.11,24.06,428,282.39,2.26,2.15,3.13,84.67,4.27,2.96,2.49,0.33,2.69,41.58,107.23,165.81,479,793.62,795.37,125,6.36296,27-06-2002,116.05
3.39,30.16,23.94,27.05,434.65,320.98,2.63,1.97,3.28,71.69,4.7,3.43,2.87,0.27,3.25,38.83,105.88,167.47,478.93,791.11,791.63,125,6.33304,28-06-2002,61.45
0.75,32.45,23.98,28.22,432.43,339.12,3.2,0.99,3.35,72.01,4.87,3.52,2.88,0.05,3.65,35.44,103.65,168.35,478.85,786.29,784.16,125,6.27328,29-06-2002,25.25
0,33.3,25.12,29.21,435.71,314.09,3.48,0.53,3.53,77.4,4.41,3.16,2.63,0.36,2.49,32.68,101.82,168.96,478.8,782.26,779.63,125,6.23704,30-06-2002,20.15
4.2,30.96,25.04,28,438.74,328.79,4.25,0.28,4.26,67.26,4.96,3.52,2.87,0.04,3.44,30.24,100.35,169.4,478.71,778.7,780.03,125,6.24024,01-07-2002,10.41
0,31.99,25,28.49,439.46,293.71,3.51,0.11,3.52,68.24,4.82,3.36,2.72,0.11,2.43,27.49,99.1,169.7,478.65,774.94,772.22,125,6.17776,02-07-2002,7.45
0,33.35,25.02,29.18,432.74,310.65,3.22,0.36,3.24,62.78,4.43,2.98,2.37,0.12,2.69,24.99,98.04,169.94,478.6,771.57,769.2,125,6.1536,03-07-2002,5.38
0,33.81,25.11,29.46,438.08,302.68,3.31,0,3.32,60.19,4.94,3.4,2.66,1.05,2.88,22.43,97.1,170.08,478.52,768.13,765.47,125,6.12376,04-07-2002,3.76
0,34.21,25.71,29.96,439.52,324.16,3.99,-0.61,4.05,56.76,4.66,3.02,2.32,0.01,2.91,20.45,96.22,170.19,478.44,765.3,762.98,125,6.10384,05-07-2002,1.86
0,34.36,25.93,30.14,437.52,320.86,3.91,-0.84,4,52.34,5.39,3.57,2.71,0,2.49,18.21,95.41,170.26,478.36,762.24,759.53,125,6.07624,06-07-2002,0.99
0,35.21,25.48,30.34,421.06,369.99,4.22,-0.51,4.25,49.48,5.59,3.63,2.72,0.01,2.44,16,94.68,170.31,478.29,759.28,756.56,125,6.05248,07-07-2002,0.53
0,35.35,24.98,30.16,426.85,293.51,3.57,0.01,3.58,60.02,5.64,3.69,2.74,1.34,1.46,14.31,93.96,170.32,478.2,756.79,754.05,125,6.0324,08-07-2002,0.49
4.25,34.31,23.97,29.14,429.98,329.52,3.62,-0.57,3.67,47.28,5.8,3.86,2.83,0.14,1.86,12.95,93.28,170.34,478.17,754.74,756.16,125,6.04928,09-07-2002,0.46
0.03,35.07,25.33,30.2,437.95,339.07,3.62,-0.06,3.63,47.68,5.73,3.65,2.64,0,1.69,11.61,92.66,170.32,478.12,752.71,750.1,125,6.0008,10-07-2002,0.43
0.2,35.04,24.99,30.02,431.46,344.89,3.61,0.41,3.64,51.77,5.73,3.84,2.79,0.05,1.49,10.57,92.05,170.3,478.02,750.94,748.35,125,5.9868,11-07-2002,0.409
0.49,35.28,24.59,29.94,445.33,307.96,3.46,-0.11,3.47,53.55,5.59,3.65,2.68,0.31,1.46,9.84,91.46,170.26,477.95,749.51,747.32,125,5.97856,12-07-2002,0.392366667
0.15,34.48,24.52,29.5,444.18,301.27,1.03,-0.24,1.07,58.73,5.74,3.83,2.75,0.08,1.11,9.38,90.87,170.21,477.86,748.32,745.72,125,5.96576,13-07-2002,0.34
4.27,35.22,25.49,30.35,446.94,203.31,2.69,-0.04,2.72,67.72,5.81,3.58,2.57,1.48,0.86,9.22,90.3,170.15,477.84,747.51,749.21,125,5.99368,14-07-2002,0.325333333
4.55,35.17,25,30.08,450.15,255.33,2.14,0.21,2.16,62.94,4.42,2.5,1.93,0.37,1.02,9.33,89.72,170.07,477.76,746.88,749.5,125,5.996,15-07-2002,0.312711111
23.55,34.89,24.54,29.72,447.43,233.43,2.42,0.08,2.43,63.95,3.4,2.13,1.63,0.11,1.03,9.56,89.14,169.97,477.69,746.36,768.28,125,6.14624,16-07-2002,0.311383704
0.02,33.76,25.04,29.4,454.61,128.17,3.54,-0.85,3.64,57.7,1.88,1.14,1.02,1.19,0.97,10.64,88.64,169.91,477.62,746.81,745.81,125,5.96648,17-07-2002,0.300543012
22.77,32.86,23.66,28.26,436.29,40.68,4.18,-0.25,4.19,95.66,1.72,1.28,1.17,2.75,0.16,26.04,88.36,169.93,477.62,761.95,783.55,125,6.2684,18-07-2002,0.300343908
78.7,28.05,23.07,25.56,422.85,91.74,3.81,0.32,3.83,88.12,1.41,0.97,0.85,1.28,1.75,41.99,92.76,170.05,477.62,782.42,860.27,125,6.88216,19-07-2002,24.54688447
0.65,28.75,23.22,25.98,430.91,217.39,2.87,0,2.88,83.25,2.05,1.33,1.2,0.16,2.11,38.9,94.48,170.24,477.55,781.17,780.62,125,6.24496,20-07-2002,16.37
1.85,27.68,22.87,25.28,431.92,287.34,3.04,0.1,3.04,73.67,3.49,2.29,1.88,0.19,2.3,36,93.77,170.36,477.49,777.62,777.59,125,6.22072,21-07-2002,9.14
0.22,29.04,23.23,26.14,438.38,255.72,2.92,-0.03,2.96,75.54,3.69,2.57,2.15,0.71,1.98,33.53,92.9,170.43,477.44,774.3,772.37,125,6.17896,22-07-2002,3.11
1.35,30.9,23.64,27.27,425.21,261.7,2.87,1.32,3.16,80.37,4.14,3.3,2.74,0.57,2.44,35.26,92.19,170.5,477.38,775.33,773.94,125,6.19152,23-07-2002,1.86
0,31.57,23.64,27.6,420.44,316.38,3.32,0.48,3.36,70.17,4.95,3.43,2.86,0.52,3.62,33.07,91.48,170.52,477.31,772.38,769.52,125,6.15616,24-07-2002,1.31
0.1,32.46,23.85,28.16,421.58,318.18,3.85,0.09,3.85,68.46,5.26,3.87,3.21,0.7,2.69,29.95,90.67,170.49,477.26,768.37,765.26,125,6.12208,25-07-2002,0.52
0,33.02,23.61,28.32,423.57,333.3,3.63,0.39,3.65,65.4,4.64,3.28,2.7,0.17,3.12,27.14,89.9,170.42,477.18,764.64,761.94,125,6.09552,26-07-2002,0.45
0.09,32.52,23.49,28.01,424.58,324.82,2.16,0.9,2.34,63.83,4.91,3.67,2.97,0.01,2.85,24.4,89.2,170.33,477.09,761.02,758.14,125,6.06512,27-07-2002,0
0.05,33.61,24.43,29.02,429.35,296.24,2.81,-0.27,2.82,62.57,4.76,3.47,2.75,0,2.55,21.93,88.56,170.24,477.07,757.8,755.1,125,6.0408,28-07-2002,0
1.12,33.96,24.71,29.34,426.61,344.52,3.48,-0.77,3.57,53.85,5.57,3.83,2.98,0,2.54,19.59,87.99,170.15,476.96,754.69,752.83,125,6.02264,29-07-2002,0
0.61,34.25,24.41,29.33,449.14,311.97,1.19,0.73,1.41,60.12,5,3.43,2.66,0.19,1.65,17.61,87.46,170.06,476.91,752.04,749.99,125,5.99992,30-07-2002,0
0,34.67,25.03,29.85,449.04,211.8,0.03,0.02,0.42,70.86,2.72,1.85,1.56,0.79,0.7,16.7,87,169.99,476.87,750.56,749,125,5.992,31-07-2002,0
12.73,32.72,23.03,27.88,437.63,236.17,1.03,-0.03,1.04,86.55,2.14,1.74,1.48,1.31,0.77,21.95,86.64,169.96,476.83,755.38,766.63,125,6.13304,01-08-2002,0
0.86,31.49,24.06,27.78,437.08,336.84,1.01,0.6,1.19,77.08,3.46,2.96,2.51,1.33,1.15,24.09,86.24,169.92,476.78,757.03,755.38,125,6.04304,02-08-2002,0
16.23,32.38,23.49,27.94,437.13,231.31,0.75,0.52,0.92,85.75,2.74,2.34,2.05,1.53,0.32,27.82,85.88,169.88,476.75,760.33,774.51,125,6.19608,03-08-2002,0
7.41,30.83,23.42,27.12,443.34,163.41,1.97,0.97,2.2,89,2.9,2.37,2.08,0.14,1.47,31.37,85.57,169.87,476.73,763.54,768.87,125,6.15096,04-08-2002,0
5.99,31.08,22.99,27.03,435.61,261.12,3.09,0.08,3.12,77.49,1.51,1.35,1.26,1.51,0.85,33.09,85.29,169.85,476.71,764.94,769.67,125,6.15736,05-08-2002,0.163333333
37.63,28.6,22.5,25.55,443.15,263.46,2.03,0.95,2.28,79.35,2.86,2.33,2.03,0.83,1.42,33.45,84.98,169.79,476.69,764.91,800.51,125,6.40408,06-08-2002,5.440111111
1.92,28.7,23.01,25.86,440.7,247.44,3.61,0.17,3.62,76.38,3.16,2.6,2.26,1.29,1.41,36.87,85.08,169.75,476.63,768.33,767.99,125,6.14392,07-08-2002,14.36207037
0.86,30.01,22.97,26.49,437.6,261.12,4.27,-0.53,4.31,79.7,2.71,1.77,1.55,1.47,1.05,36.29,85.29,169.67,476.55,767.8,767.11,125,6.13688,08-08-2002,15.0759779
0.84,28.58,23.05,25.82,432.52,30.58,3.91,0.97,4.03,96.41,1.48,1.03,0.95,2.25,0.4,42.69,90.28,169.73,476.55,779.25,779.14,125,6.23312,09-08-2002,21.46811934
1.07,27.52,23.04,25.28,432.63,289.03,3.57,0.24,3.59,81.34,2.74,2.03,1.78,1.81,0.65,41.52,95.34,170.02,476.55,783.43,782.72,125,6.26176,10-08-2002,17.22
0.39,28.47,23.27,25.87,435.65,266.25,3.71,0.38,3.73,78.85,1.9,1.34,1.2,0.91,1.43,39.23,95.43,170.27,476.52,781.45,780.64,125,6.24512,11-08-2002,10.38
5.63,29.46,22.96,26.21,430.58,148.19,4.08,1.34,4.3,85.31,1.8,1.25,1.15,2.44,0.31,38.25,94.84,170.5,476.44,780.03,784.51,125,6.27608,12-08-2002,5.72
13.99,29.39,23.27,26.33,431.63,287.39,4.59,0.41,4.62,81.89,3.57,2.82,2.48,1.36,1.29,39.2,94.53,170.7,476.39,780.82,792.33,125,6.33864,13-08-2002,9.816
16.93,28.42,23.25,25.84,437.3,211.76,4.16,0.32,4.18,84.87,2.41,1.65,1.45,2.42,0.72,38.46,94.19,170.86,476.38,779.89,795.37,125,6.36296,14-08-2002,13.07013333
0.24,28.15,23.06,25.6,430.9,179.53,4.46,-0.01,4.47,86.03,3.82,2.58,2.28,1.73,0.67,41.52,95.16,171.09,476.38,784.15,782.11,125,6.25688,15-08-2002,16.49775111
6.94,28.13,22.72,25.42,423.08,54.79,4.73,-0.02,4.74,93.92,1.72,1.01,0.97,2.56,0.14,42.36,99.2,171.44,476.38,789.38,795.35,125,6.3628,16-08-2002,9.04
38.69,26.03,22.13,24.08,429.97,63.66,4.8,0.33,4.82,94.67,0.88,0.47,0.47,1.93,0.37,41.62,110.29,175.93,476.35,804.19,842.41,125,6.73928,17-08-2002,95.10533333
5.16,25.64,20.81,23.22,418.12,242.37,4.48,-0.02,4.49,84.94,1.11,0.61,0.59,0.43,1.95,41.13,110.64,190.5,476.32,818.59,823.16,125,6.58528,18-08-2002,125.8667111
1.97,26.38,21.59,23.98,429.27,228.84,4.23,0.05,4.23,86.75,1.8,1.13,1.04,1.18,0.86,40.14,108.57,192.68,476.3,817.69,818.62,125,6.54896,19-08-2002,91.93
2.5,25.99,22.68,24.34,426.08,143.98,3.01,0.44,3.05,87.08,1.33,0.82,0.78,0.81,0.81,40.68,107.58,194.03,476.27,818.56,820.28,125,6.56224,20-08-2002,51.93
1.28,27.42,22.66,25.04,427.84,70.12,3.45,0.33,3.47,96.38,1.37,0.95,0.9,1.01,0.29,41.63,109.16,196.89,476.26,823.94,824.32,125,6.59456,21-08-2002,29.3
12.93,28.15,22.48,25.32,435.05,70.27,3.65,-0.68,3.72,93.72,0.71,0.94,0.94,0.87,0.6,41.36,110.93,207.17,476.28,835.74,847.73,125,6.78184,22-08-2002,22.87
34.6,27.31,22.25,24.78,437.37,103.18,3.11,-2.04,3.72,94.86,1.26,1.39,1.39,1.1,0.54,41.57,110.9,212.26,476.28,841.01,874.22,125,6.99376,23-08-2002,95.531
79,27.53,22.9,25.22,433.72,103.58,-0.36,3.3,3.37,96.66,0.63,0.57,0.57,1.63,0.12,41.58,111.12,222.44,476.31,851.45,929.88,125,7.43904,24-08-2002,361.4029667
3.91,26.72,22.02,24.37,420.26,291.42,0.34,2.79,2.81,83.93,3.54,2.67,2.4,0.14,2.23,40.61,110.04,229.47,476.33,856.45,857.96,125,6.86368,25-08-2002,373.6885456
0.23,29.05,22.69,25.87,416.81,337.22,2.37,1.21,2.67,73.27,4.58,3.78,3.33,0.15,2.39,39.17,107.28,231.29,476.38,854.12,851.02,125,6.80816,26-08-2002,211.46
0.11,31.92,22.78,27.35,424.22,323.52,3.15,-1.22,3.38,75.16,4.34,3.64,3.24,0.05,2.92,37.79,104.92,232.2,476.39,851.3,848.17,125,6.78536,27-08-2002,117.82
2.29,32.06,22.81,27.44,434.3,263.21,2.96,-1.15,3.18,80.66,4.22,3.27,2.97,0.59,2.22,36.47,103.09,232.66,476.39,848.61,847.93,125,6.78344,28-08-2002,42.65
1.09,30.84,23.08,26.96,433.73,65.29,3.63,-0.55,3.67,92.6,1.39,0.95,0.93,0.81,0.82,39.04,102.04,233.1,476.41,850.59,850.75,125,6.806,29-08-2002,28.61
0.11,28.34,22.51,25.42,435.97,101.15,3.58,0.75,3.66,92.34,1.63,1.21,1.16,1.53,0.46,41.52,102.34,233.66,476.5,854.02,852.97,125,6.82376,30-08-2002,24.35
10.35,27.44,22.3,24.87,436.32,51.27,2.21,1.37,2.62,96.46,1.29,1.13,1.12,0.92,0.1,42.22,105.78,234.6,476.53,859.13,868.36,125,6.94688,31-08-2002,20.3
20.84,28.04,22.68,25.36,436.09,144.37,0.65,2.21,2.33,91.18,1.07,0.98,0.94,1.6,0.72,41.28,108.03,236.7,476.6,862.61,882.51,125,7.06008,01-09-2002,1.98
21.01,27.86,22.8,25.33,440.25,149.28,0.45,2.66,2.7,89.89,2.1,1.83,1.71,1.57,0.53,41.47,106.94,238.26,476.7,863.37,882.67,125,7.06136,02-09-2002,101.3606667
14.24,28.39,23.05,25.72,431.08,249.27,3.15,2.24,3.87,88.18,0.96,0.73,0.72,0.56,1.56,41,106.03,239.41,476.74,863.18,876.7,125,7.0136,03-09-2002,154.1817556
5.41,28.99,22.71,25.85,434.57,250.81,3.1,1.76,3.57,90.41,2.43,1.95,1.82,1.18,1.36,40.87,105.1,240.31,476.8,863.08,866.67,125,6.93336,04-09-2002,164.1684452
5.31,29.68,22.55,26.12,435.31,162.82,3.36,1.6,3.72,91.46,2.25,1.88,1.77,1.45,0.38,41.86,107.05,242.17,476.88,867.96,871.5,125,6.972,05-09-2002,113.21
8.51,27.89,22.58,25.24,436.33,58.99,4,1.01,4.14,94.18,0.67,0.48,0.48,1.71,1.03,41.78,107.59,244.52,476.99,870.88,878.91,125,7.03128,06-09-2002,143.1996667
7.66,28.47,22.08,25.28,427.25,50.64,4.23,-0.52,4.26,92.45,2.97,1.95,1.79,0.4,1.94,41.55,108.25,251.86,477.13,878.79,884.66,125,7.07728,07-09-2002,155.2597889
0.01,29.34,21.8,25.57,418.48,254.68,4.33,-1.36,4.55,74.24,3.64,2.31,2.12,0.01,2.79,39.69,106.34,254.69,477.25,877.97,875.86,125,7.00688,08-09-2002,124.7
0.27,28.92,21.56,25.24,419.82,300.92,3.8,-1.04,3.94,73.27,3.32,2.12,1.92,0.2,2.43,37.24,104.18,255.25,477.41,874.08,872.43,125,6.97944,09-09-2002,85.27
1.7,29.37,21.98,25.68,421.19,256.99,4.15,-1.09,4.3,77.21,4.16,3.13,2.86,0.15,2.36,35.34,102.47,255.34,477.56,870.71,869.55,125,6.9564,10-09-2002,42.55
0.4,30.13,22.57,26.35,431.11,280.66,3.82,-0.63,3.88,76.97,3.94,2.81,2.55,0.18,1.73,33.52,101.11,255.16,477.67,867.46,865.31,125,6.92248,11-09-2002,26.36
0.09,30.27,22.85,26.56,421.3,274.65,3.3,0.03,3.31,72.24,3.88,2.72,2.45,0.05,2.12,31.63,99.97,254.79,477.82,864.21,861.85,125,6.8948,12-09-2002,21.09
0.36,31.08,22.46,26.77,415.13,327.59,2.7,-0.8,2.82,67.74,4.68,3.65,3.26,0.13,2.01,29.2,99.01,254.25,477.96,860.42,857.52,125,6.86016,13-09-2002,15.04
0,32.2,22.59,27.4,411.33,338.86,1.54,-0.64,1.67,63.01,4.91,3.87,3.4,0,1.83,26.55,98.21,253.69,478.07,856.52,853.12,125,6.82496,14-09-2002,12.25
0,32.77,21.79,27.28,402.68,342.02,1.48,-0.96,1.78,59.52,5.19,3.98,3.45,0.03,1.93,23.97,97.55,253.11,478.18,852.81,849.36,125,6.79488,15-09-2002,9.34
0,33.16,21.79,27.48,403.86,340.63,2.22,-0.41,2.27,55.06,5.08,3.79,3.24,0,1.81,21.61,96.98,252.53,478.3,849.42,846.18,125,6.76944,16-09-2002,5.35
0,33.26,22.3,27.78,405.39,267.73,1.76,-0.42,1.81,60.15,5.05,3.86,3.3,0.03,1.94,19.72,96.43,251.87,478.38,846.4,843.1,125,6.7448,17-09-2002,3.57
0,32.48,22.52,27.5,418.15,325.66,0.84,-1.26,1.53,66.68,4.65,3.6,3.38,0.51,1.01,18.33,95.92,251.21,478.5,843.96,840.58,125,6.72464,18-09-2002,3.04
0.12,32.75,22.31,27.53,422.69,320.94,0.33,-1.55,1.62,62.43,4.58,3.61,3.33,0.02,1.46,17.16,95.48,250.61,478.57,841.82,838.61,125,6.70888,19-09-2002,2.5
0.38,33.32,22.27,27.8,414.27,309.96,0.17,-1.75,1.76,63.58,4.93,3.69,3.35,0.02,1.2,15.81,95.03,249.96,478.68,839.48,836.51,125,6.69208,20-09-2002,1.95
0.12,33.79,22.41,28.1,418.49,304.37,1.19,-1.86,2.21,55.36,4.92,3.68,3.34,0.24,1.29,14.53,94.6,249.32,478.74,837.19,833.97,125,6.67176,21-09-2002,2.011666667
0,33.97,22.66,28.32,415.81,315.17,0.77,-1.2,1.43,59.05,4.93,3.65,3.31,0.09,0.99,13.34,94.2,248.68,478.79,835.01,831.7,125,6.6536,22-09-2002,2.344055556
0,33.79,22.84,28.32,427.12,305.13,2.07,-1.92,2.83,50.16,5.11,3.62,3.21,0.16,1.21,12.24,93.83,248.07,478.9,833.04,829.83,125,6.63864,23-09-2002,2.227901852
0.55,34.26,23.27,28.76,419.32,323.76,2.9,-2.28,3.69,46.67,5.24,3.66,3.22,0.01,1.36,11.15,93.46,247.46,478.95,831.02,828.35,125,6.6268,24-09-2002,2.04
3.17,33.79,23.15,28.47,419.36,293.73,2.37,-1.71,2.92,49.42,5.1,3.64,3.19,0.05,1.12,10.23,93.09,246.82,479.02,829.16,829.14,125,6.63312,25-09-2002,2.388666667
1.88,33.71,23.25,28.48,408.68,326.45,0.02,-2.75,2.75,44.76,5.47,3.72,3.25,0.11,1.11,9.39,92.74,246.24,479.06,827.43,826.06,125,6.60848,26-09-2002,2.896155556
0,34.11,22.34,28.22,412.26,324.72,0.37,-1.69,1.74,49.84,5.29,3.56,3.09,0.08,0.89,8.61,92.42,245.66,479.12,825.81,822.72,125,6.58176,27-09-2002,2.927565185
0,33.96,21.72,27.84,423.23,318.48,0.52,-1.86,1.99,46.13,5,3.47,2.98,0.01,0.68,7.97,92.11,245.08,479.16,824.32,821.34,125,6.57072,28-09-2002,2.63
0,34.85,21.63,28.24,393.49,324.28,-0.15,-0.54,0.69,43.9,5.21,3.53,3.01,0,0.86,7.37,91.8,244.52,479.26,822.95,819.94,125,6.55952,29-09-2002,2.572333333
